Дата,Ссылка на пост,Ссылка на пользователя
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id133907800
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id416545208
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id203642134
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id90048491
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id212386384
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id132159885
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id382219578
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id152336460
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id250835919
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id268331930
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id97509786
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id152801769
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id66874388
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id63963138
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id301743610
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id203899543
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id280161603
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id309396098
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id323269390
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id151662901
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id161375163
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id91546682
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id222557699
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id411726343
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id58776672
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id51912601
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id184284356
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id77231395
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id37607636
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id143676371
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id234550578
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id332050369
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id129592823
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id176951124
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id63408489
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id241790709
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id1837067
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id187873484
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id1043666
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id345473859
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id265850145
2017-11-09,https://vk.com/ru_spike?w=wall-140831527_1094,https://vk.com/id68016062
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id159940766
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id283082651
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id337549899
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id161725131
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id168244462
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id197981042
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id283190908
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id91818857
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id236296433
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id248500040
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id245534512
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id395304634
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id199478198
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id164573488
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id265040571
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id409747276
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id77887345
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id151119235
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id174851145
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id240158198
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id286717063
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id152954457
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id170905880
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id215037808
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id81465041
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id268803041
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id326589409
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id219665559
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id210994978
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id228977562
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id188939270
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id38129178
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id302694207
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id204726497
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id432794939
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id341334885
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id362523902
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id260324880
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id201966317
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id125371498
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id133907800
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id172089609
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id2742563
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id26601294
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id203642134
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id271411253
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id320061177
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id321640328
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id328619048
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id322579068
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id275749009
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id186765000
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id83249863
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id224848949
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id163902829
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id193862630
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id395384098
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id139540496
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id109385652
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id113993963
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id133599136
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id382219578
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id151732237
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id149040346
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id386643401
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id268331930
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id221894948
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id152519527
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id184137207
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id151125274
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id152801769
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id143168301
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id422000949
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id66874388
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id51893716
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id278029889
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id63537970
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id70644850
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id174723930
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id278852018
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id231170812
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id332001836
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id309396098
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id206316695
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id288704965
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id174327231
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id410769819
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id268088963
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id351656506
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id217339582
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id65277368
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id349306720
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id325029844
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id135561193
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id226387990
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id133340888
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id295893378
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id155764452
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id225687041
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id145841130
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id192607240
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id66031119
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id52143061
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id356663905
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id316028762
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id366951473
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id98260467
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id152681325
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id308022996
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id353303044
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id230322648
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id266123301
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id157340119
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id318137293
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id393751590
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id176594087
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id232599491
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id303652021
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id236552736
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id315645998
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id261962586
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id324871992
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id156123939
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id261590775
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id364071343
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id211331996
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id234734934
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id280872913
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id386976191
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id229603181
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id206736972
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id245236548
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id290513174
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id422142337
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id366390384
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id183089593
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id398637829
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id214210937
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id190021023
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id236244723
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id316726869
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id9447029
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id10711272
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id28785589
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id36552052
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id50149028
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id51131571
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id72707617
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id77231395
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id83766196
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id98744088
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id101621601
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id103001232
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id106434527
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id110993919
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id117808227
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id119796361
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id133466441
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id133626753
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id135250065
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id137233546
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id140328994
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id141235026
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id142136876
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id143699591
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id144285951
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id145776451
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id146762596
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id147330340
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id152992773
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id153085477
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id154216272
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id154784229
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id165285170
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id173777846
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id183589774
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id186447199
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id187665316
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id191922518
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id200651090
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id202159009
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id203022858
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id210361328
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id214058210
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id215273988
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id226394812
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id229941652
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id236389602
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id241221172
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id242433132
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id265568190
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id266465335
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id270864860
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id271667759
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id275300170
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id275830696
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id283804313
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id285840178
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id289518206
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id304327651
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id305572950
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id337733498
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id339676776
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id356730642
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id359151762
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id373333726
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id379137964
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id401302164
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id421232715
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id421588667
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id422539396
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id429722790
2017-11-07,https://vk.com/ru_spike?w=wall-140831527_1071,https://vk.com/id430010999
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id26517400
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id76899769
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id301957237
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id77887345
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id187552643
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id94919634
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id38129178
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id98080347
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id152954457
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id159810265
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id98260467
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id152681325
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id139457329
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id229603181
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id180491947
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id429722790
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id193287146
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id144489121
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id379137964
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id173777846
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id210361328
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id213722618
2017-11-04,https://vk.com/ru_spike?w=wall-140831527_1046,https://vk.com/id146836954
